col0,col1,col2
Nōgata,UTC+09:00,Tōrenji Domain
Fukuchiyama,UTC+09:00,Fukuchiyama Domain
Saiki,UTC+09:00,Saiki Domain
Sanda,UTC+09:00,Sanda Domain
Tamba,UTC+09:00,Kaibara Domain
Katsuyama,UTC+09:00,Echizen-Katsuyama Domain
Taketa,UTC+09:00,Oka Domain
Usuki,UTC+09:00,Usuki Domain
Miyazu,UTC+09:00,Miyazu Domain
Kitsuki,UTC+09:00,Kitsuki Domain
Hitoyoshi,UTC+09:00,Hitoyoshi Domain
Takahashi,UTC+09:00,Bitchū-Matsuyama Domain
Uto,UTC+09:00,Uto Domain
Uda,UTC+09:00,Uda-Matsuyama Domain
Ogi,UTC+09:00,Ogi Domain
Iiyama,UTC+09:00,Iiyama Domain
Nakatsu,UTC+09:00,Nakatsu Domain
Shimabara,UTC+09:00,Shimabara Domain
Tatsuno,UTC+09:00,Tatsuno Domain
Yūki,UTC+09:00,Yūki Domain
