col0,col1,col2,col3
Union of European Football Associations,FIFA,football federation,French
Asian Football Confederation,FIFA,umbrella organization,English
Central American Football Union,CONCACAF,nonprofit organization,French
Union of North African Football Federations,Confederation of African Football,nonprofit organization,French
Caribbean Football Union,CONCACAF,nonprofit organization,French
ASEAN Football Federation,Asian Football Confederation,nonprofit organization,English
Oceania Football Confederation,FIFA,nonprofit organization,French
CECAFA,Confederation of African Football,nonprofit organization,French
Confederation of African Football,FIFA,nonprofit organization,French
CONCACAF,FIFA,nonprofit organization,French
