col0,col1,col2,col3
Illuminate 2016,2016-12-31,United States of America,Christopher Johnson
Airgas-Safeway 2015,2015-12-31,United States of America,Christopher Johnson
Roubaix Lille Métropole 2017,2017-12-31,France,Daniel Verbrackel
Roubaix Lille Métropole 2015,2015-12-31,France,Daniel Verbrackel
Roubaix Lille Métropole 2012,2012-12-31,France,Daniel Verbrackel
Almeborg-Bornholm 2015,2015-12-31,Denmark,Frank Andreasen
CCT-Champion System 2015,2015-12-31,New Zealand,Jerry Stock
Differdange-Losch 2015,2015-12-31,Luxembourg,Gabriel Gatti
GM Europa Ovini 2016,2016-12-31,Italy,Gabriele Marchesani
GM 2015,2015-12-31,Italy,Gabriele Marchesani
Armée de terre 2017,2017-12-31,France,David Lima da Costa
