col0,col1,col2
TELDEC Schallplatten GmbH,West Germany,TELDEC »Telefunken-Decca« Schallplatten GmbH
Warner Music Italia S.r.l.,Italy,Warner Music Italia S.p.A.
Elektra Entertainment Group Inc.,United States of America,"Elektra Entertainment, Inc."
Warner Records LLC,United States of America,Warner Bros. Records Inc.
RCA S.p.A.,Italy,RCA Italiana S.p.A.
Brunswick Radio Corporation,United States of America,Brunswick Record Corporation
CBS Dischi S.p.A.,Italy,CBS Sugar Compagnia Generale Del Disco S.p.A.
Kinney Record Group Ltd.,United Kingdom,Warner Bros. Records Limited
EMI Pathé Marconi S.A.,France,Pathé-Marconi
EMI Music Italy S.p.A.,Italy,EMI Italiana S.p.A.
Phonogram GmbH,Germany,Phonogram Tongesellschaft mbH
