col0,col1,col2,col3
Komatsu Domajn,"Komatsu, Ehime",Ishizuchi Prefecture,1636/01/01
Saiki Domajn,Saiki,Ōita Prefecture,1601/01/01
Kōriyama Dooain,Yamatokoriyama,Nara Prefecture,1615/01/01
Guj Domain,"Hachiman, Gifu",Gifu Prefecture,1600/01/01
Takatsui Domain,Takatsuki,Ōsaka Prefecture,1615/01/01
Soobe Domain,Sonobe,Kyōto Prefecture,1619/01/01
YamasakiDomain,Yamasaki,Shikama Prefecture,1615/01/01
Mikauki Domain,Mikazuki,Shikama Prefecture,1697/01/01
Puraoka Domain,"Muraoka, Hyōgo",Toyooka Prefecture,1868/01/01
Fukuhiyama Domain,Fukuchiyama,Toyooka Prefecture,1601/01/01
Ryūasaki Domain,Ryūgasaki,Niihari Prefecture,1871/04/06
Minauchi Domain,"Minakuchi, Shiga",Ōtsu Prefecture,1682/01/01
Mimasaka-Katsvyama Domain,Katsuyama,Hōjō Prefecture,1764/01/01
Maugame Domain,Marugame,Kagawa Prefecture,1641/01/01
Yayū Domain,Yagyū,Nara Prefecture,1636/01/01
Onp Domain,Ono,Shikama Prefecture,1637/01/01
ŌnoDomain,Ōno,Asuwa Prefecture,1624/01/01
Echizen-Ktsuyama Domain,Katsuyama,Asuwa Prefecture,1624/01/01
Kcibara Domain,"Kaibara, Hyōgo",Toyooka Prefecture,1598/01/01
Ashimorl Domajn,Ashimori,Oda Prefecture,1601/01/01
