col0,col1,col2
Zuid-Sumatra Staatsspoorwegen,Dutch East Indies,1067 mm track gauge
Staatsspoorwegen ter Sumatra's Westkust,Dutch East Indies,1067 mm track gauge
Staatstramwegen op Celebes,Dutch East Indies,1067 mm track gauge
Poerwodadie–Goendih Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Probolinggo Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Solosche Tramweg Maatschappij,Dutch East Indies,1067 mm track gauge
Babat–Djombang Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Javasche Spoorweg Maatschappij,Dutch East Indies,1067 mm track gauge
Modjokerto Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Kediri Stoomtram Maatschappij,Dutch East Indies,1067 mm track gauge
Florence and Cripple Creek Railroad,United States of America,three-foot gauge
"St. Louis, Brownsville and Mexico Railway",United States of America,1435 mm track gauge
Pere Marquette Railway,United States of America,1435 mm track gauge
Georgia Railroad and Banking Company,United States of America,1520 mm track gauge
Eusko Trenbideak – Ferrocarriles Vascos,Spain,1000 mm track gauge
Great Southern and Western Railway,Irish Free State,5 ft 3 in gauge
Dublin and South Eastern Railway,Irish Free State,5 ft 3 in gauge
Midland Great Western Railway,Ireland,5 ft 3 in gauge
