col0,col1,col2
University of Paris III: Sorbonne Nouvelle,1971-01-01,Sorbonne Paris Cité University (group)
University of Florida,1853-01-01,State University System of Florida
University of South Florida,1956-01-01,State University System of Florida
Georgia Southern University,1906-01-01,University System of Georgia
Southern Illinois University Edwardsville,1957-01-01,Southern Illinois University
Adolfo Ibáñez University,1988-01-01,Pontifical Catholic University of Valparaíso
Centers for Disease Control and Prevention,1946-01-01,United States Department of Health and Human Services
Chinese Academy of Sciences,1949-11-01,State Council of the People's Republic of China
Publications Office of the European Union,1969-01-01,European Union
University of British Columbia,1908-01-01,Vancouver Coastal Health Research Institute
BioMed Central,2000-01-01,Springer Nature
University of Minnesota,1851-01-01,University of Minnesota system
University of Defence,2004-01-01,Ministry of Defence
École du Louvre,1882-01-01,heSam university
Nature Publishing Group,1999-01-01,Macmillan Publishers
Ministry of Culture,1959-01-01,Government of France
Centre for Contemporary History,1996-01-01,Leibniz Association
School of Oriental and African Studies,1916-01-01,University of London
Max Planck Institute for the History of Science,1994-01-01,Max Planck Society
Estonian Literary Museum,1940-09-11,Ministry of Education and Research
