col0,col1,col2,col3
Victoire - Chaussée d'Antin,Smovengo,9th arrondissement of Paris,24
Abbeville - Faubourg Poissonnière,Smovengo,9th arrondissement of Paris,14
Chaussée d'Antin - Haussmann,Smovengo,9th arrondissement of Paris,28
Rossini - Laffitte,Smovengo,9th arrondissement of Paris,33
Geoffroy - Marie,Smovengo,9th arrondissement of Paris,20
Clichy - Place Blanche,Smovengo,9th arrondissement of Paris,20
Moncey - Blanche,Smovengo,9th arrondissement of Paris,17
Victoire - Laffitte,Smovengo,9th arrondissement of Paris,20
Danielle Casanova - Opéra,Smovengo,2nd arrondissement of Paris,20
Cléry - Montmartre,Smovengo,2nd arrondissement of Paris,44
Montmartre - Étienne Marcel,Smovengo,2nd arrondissement of Paris,16
Jeûneurs - Mulhouse,Smovengo,2nd arrondissement of Paris,28
Louis le Grand - Italiens,Smovengo,2nd arrondissement of Paris,33
Caire - Dussoubs,Smovengo,2nd arrondissement of Paris,40
Square Pierre Lazareff,Smovengo,2nd arrondissement of Paris,17
