col0,col1,col2
Political Party of Radicals,1968-04-27,Christian left
Earth Party,1993-08-12,green conservatism
Latvian Green Party,1990-01-13,green conservatism
Ecologist Green Party of Mexico,1993-05-14,green conservatism
Ecological Democratic Party,1982-01-01,green conservatism
Green League,1987-02-28,cultural liberalism
Scottish Green Party,1990-01-01,republicanism
Green Party of England and Wales,1990-01-01,republicanism
Ecologist Greens,2002-12-08,subsidiarity
Green Party of the United States,1991-01-01,eco-socialism
