col0,col1,col2
Virtue Rewarded with Triumph,Tapisserie d'Aubusson,"Our Lady, Vernon"
"Allegory of Peace, or the Miter Rewards Peace",Tapisserie d'Aubusson,"Our Lady, Vernon"
"Allegory of Humility, or Humility Exalted",Tapisserie d'Aubusson,"Our Lady, Vernon"
"Allegory of Mercy, or Mercy Crowned in Marcian",Tapisserie d'Aubusson,"Our Lady, Vernon"
The Departure of the Prodigal Son,Tapisserie d'Aubusson,Château de Châteaudun
The Constancy of Saint Paul,Tapisserie d'Aubusson,Château de Châteaudun
The Works of Saint Gregory the Great,Tapisserie d'Aubusson,Château de Châteaudun
The Coronation of a King of France,Tapisserie d'Aubusson,Château de Châteaudun
Pluto Abducting Proserpina,Comans-La Planche,Hôtel de Sully
Neptune and Ceres,Comans-La Planche,Hôtel de Sully
Jupiter and Semele,Comans-La Planche,Hôtel de Sully
