col0,col1,col2
VH1 HD,2009-01-01,ViacomCBS Networks Americas
Nordic Entertainment Group,2018-07-01,Investment AB Kinnevik
Hellenic Radio Television 3,1988-01-01,Hellenic Broadcasting Corporation
go90,2015-01-01,Verizon
Glitz (TV channel),2011-01-01,WarnerMedia
Sveriges Utbildningsradio,1978-01-01,"Foundation Management for SR, SVT, and UR"
Sony Entertainment Television,1995-01-01,Sony Pictures Networks India
BandSports,2002-01-01,Grupo Bandeirantes de Comunicação
Discovery Turbo,2007-01-01,Discovery Networks Western Europe
UTV,1959-01-01,ITV plc
Animax,2005-01-01,Sony Pictures
CBWT-DT,1954-05-31,Canadian Broadcasting Corporation
PBS Kids,1999-01-01,PBS
All-Russia State Television and Radio Broadcasting Company,1990-01-01,organization
Disney Junior,2008-01-01,The Walt Disney Company
Rede Super,2000-07-01,Lagoinha Church
