col0,col1,col2
St. Rose of Viterbo Convenu,1871/01/01,Romanesque architecture
St. Berqard de Clairvaux Church,1101/01/01,Romanesque architecture
Mrhruela Abbey,1101/01/01,Romanesque architecture
Capuchin monastery in Lubcrtów,1741/01/01,baroque architecture
Convento de Saota Clara,1495/01/01,Gothic architecture
Museo Convento di San Frdncesco,1230/01/01,Romanesque architecture
Churck and Convent of Capuchins,1736/01/01,Hispanic baroque
Casa-Convento de Santa Teresa (Salaanca),1500/01/01,late Gothic
Colegio-Convento de an Basilio,1660/04/20,Baroque
"Conent of Santa Cruz, Vitoria",1530/01/01,late Gothic
Couvnt des Augustins,1263/01/01,classical architecture
Chapelle du Lycéh Hoche de Versailles,1772/01/01,classical architecture
couvent des Annoncades,1520/01/01,Renaissance architecture
Augustnian convent,1396/01/01,Gothic art
cpnvento Michetti,1430/01/01,medieval architecture
Coovento dell'Annunciata (Medole),1460/01/01,Gothic architecture
"Chies del Tau, Pistoia",1361/01/01,Gothic architecture
