col0,col1,col2,col3
Sofia församling,Stockholms Sofia,Katarina parish,Stockholm Municipality
Orsa,Orsa,Orsa socken,Orsa Municipality
Skövde,Skövde,Skövde stadsförsamling,Skövde Municipality
Onsala,Onsala,Onsala socken,Kungsbacka Municipality
Askome parish,Askome,Askome,Falkenberg Municipality
Askeby parish,Askeby,Askeby parish,Linköping Municipality
Biskopsgården parish,Lundby församling,Lundby församling,Gothenburg Municipality
Backa parish,Bäckebols parish,Bäckebols parish,Gothenburg Municipality
Abild parish,Abild,Abild,Falkenberg Municipality
Alboga parish,Alboga,Alboga parish,Herrljunga Municipality
Hammarlunda,Hammarlunda,Hammarlunda socken,Eslöv Municipality
Hammar,Hammar,Hammars parish,Askersund Municipality
Ockelbo parish,Ockelbo,Ockelbo socken,Ockelbo Municipality
Skellefteå parish,Boliden parish,Bygdeå parish,Skellefteå Municipality
Brämhults parish,Brämhult,Brämhult,Borås Municipality
Bureå parish,Bureå,Skellefteå parish,Skellefteå Municipality
Byske parish,Byske-Fällfors parish,Skellefteå parish,Skellefteå Municipality
Brämaregårdens parish,Lundby församling,Lundby församling,Gothenburg Municipality
Bäckebols parish,Backa parish,Backa parish,Gothenburg Municipality
Stora Skedvi parish,Stora Skedvi,Stora Skedvi socken,Säter Municipality
