col0,col1,col2,col3
St Helens RLFC,rugby league,Super League,1873-01-01
Hull F.C.,rugby league,Super League,1865-01-01
Catalans Dragons,rugby league,Super League,2000-01-01
Wests Tigers,rugby league,National Rugby League,1999-07-27
St. George Illawarra Dragons,rugby league,National Rugby League,1998-01-01
Penrith Panthers,rugby league,National Rugby League,1966-07-04
Parramatta Eels,rugby league,National Rugby League,1947-11-04
North Queensland Cowboys,rugby league,National Rugby League,1995-11-30
Newcastle Knights,rugby league,National Rugby League,1988-01-01
New Zealand Warriors,rugby league,National Rugby League,1995-01-01
