col0,col1,col2,col3
Timbuk3,I.R.S. Records,Wisconsin,new wave
Handsome Furs,Sub Pop,Montreal,indie rock
Thompson Square,BBR Music Group,Nashville,country music
Everything but the Girl,Sire,Kingston upon Hull,pop music
Captain & Tennille,A&M Records,Los Angeles,pop music
Sonny & Cher,Warner Music Group,New York City,pop music
The White Stripes,Warner Music Group,Detroit,alternative rock
The Other Two,LTM Recordings,Macclesfield,techno
Robin and Linda Williams,Fast Folk,Nashville,contemporary folk music
"Rue Royale, Band",Sinnbus,Nottingham,independent music
