col0,col1,col2
OLH Spartak Soběslav,Czech Ice Hockey Association,Czech Regional Ice Hockey Championships
Vegas Golden Knights,Pacific Division,National Hockey League
HC Pubec Plzeň,Czech Ice Hockey Association,Czech Regional Ice Hockey Championships
HC Kopřivnice,Czech Ice Hockey Association,2. národní hokejová liga
HC Wikov Hronov,Czech Ice Hockey Association,Czech Regional Ice Hockey Championships
HC Stadion Litoměřice,Czech Ice Hockey Association,1st Czech Republic Hockey League
HC Vlci Jablonec nad Nisou,Czech Ice Hockey Association,2. národní hokejová liga
HC Tábor,Czech Ice Hockey Association,2. národní hokejová liga
HC ZUBR Přerov,Czech Ice Hockey Association,1st Czech Republic Hockey League
HC Benátky nad Jizerou,Czech Ice Hockey Association,1st Czech Republic Hockey League
HC Sparta Praha,Czech Ice Hockey Association,Czech Extraliga
Piráti Chomutov,Czech Ice Hockey Association,Czech Extraliga
HC Bílí Tygři Liberec,Czech Ice Hockey Association,Czech Extraliga
