col0,col1,col2,col3
Green Bank Observatory,Green Bank,Pocahontas County,United States of America
Leuschner Observatory,Armin Otto Leuschner,Lafayette,United States of America
Washburn Observatory,Cadwallader C. Washburn,Madison,United States of America
Puckett Observatory,Tim Puckett,Georgia,United States of America
Ulugh Beg Observatory,Ulugh Beg,Samarkand,Uzbekistan
Štefánik's Observatory,Milan Rastislav Štefánik,Hradčany,Czech Republic
Einstein Tower,Albert Einstein,Potsdam-Süd,Germany
Karl Schwarzschild Observatory,Karl Schwarzschild,Tautenburg,Germany
Starkenburg Observatory,Starkenburg,Heppenheim,Germany
Leibniz Institute for Astrophysics Potsdam,Gottfried Wilhelm Leibniz,Potsdam,Germany
