col0,col1,col2
Hamish & Andy,Australia,Hamish
Cholo Juanito and Richard Douglas,Peru,El cholo Juanito
Sauce Claire,Switzerland,Ueli Ackermann
Rhett and Link,United States of America,Rhett James McLaughlin
Fujiwara,Japan,Takayuki Haranishi
Othello,Japan,Tomoko Nakajima
Cunning,Japan,Takanori Takeyama
Martes y Trece,Spain,Josema Yuste García de los Ríos
Bakushō Mondai,Japan,Hikari Ōta
Ylvis,Norway,Vegard Ylvisåker
Ding et Dong,Canada,Claude Meunier
Taka and Toshi,Japan,Toshi
London Boots Ichi-gō Ni-gō,Japan,Atsushi Tamura
Ameagari Kesshitai,Japan,Hiroyuki Miyasako
Tunnels,Japan,Takaaki Ishibashi
Rahmens,Japan,Jin Katagiri
Cochi e Renato,Italy,Renato Pozzetto
Ninety-nine,Japan,Hiroyuki Yabe
Downtown,Japan,Hitoshi Matsumoto
