col0,col1,col2,col3
Taito Corporation,Square Enix,Shinjuku-ku,video game
2K Play,2K Games,Novato,software
Bethesda Softworks,ZeniMax Media,Rockville,software
Deep Silver,Koch Media,Planegg,software
Sega,Sega Sammy Holdings,Shinagawa-ku,software
Blizzard Entertainment,Activision Blizzard,Irvine,software
"Activision Publishing, Inc.",Activision Blizzard,Santa Monica,software
Nintendo,Capital Group Companies,Kyoto,software
Epic Games,Tencent,North Carolina,software
Rockstar Games,Take-Two Interactive,New York City,software
