col0,col1,col2
HMS Monarch,Armstrong Whitworth,Royal Navy
HMS Victoria,Armstrong Whitworth,Royal Navy
HMS Malaya,Armstrong Whitworth,Royal Navy
HMS Nelson,Armstrong Whitworth,Royal Navy
HMS Ramillies,William Beardmore and Company,Royal Navy
HMS Conqueror,William Beardmore and Company,Royal Navy
SMS Viribus Unitis,Stabilimento Tecnico Triestino,Austro-Hungarian Navy
SMS Friedrich der Grosse,Vulkanwerft,Imperial German Navy
Russian battleship Imperator Aleksandr III,Mykolayiv Shipyard,Imperial German Navy
SMS Grosser Kurfürst,Friedrich Krupp Germaniawerft,Imperial German Navy
SMS Prinzregent Luitpold,Friedrich Krupp Germaniawerft,Imperial German Navy
SMS Kronprinz,Friedrich Krupp Germaniawerft,Imperial German Navy
