col0,col1,col2,col3,col4
Nikon F,Nikon,1959-04-01,Nikon,single-lens reflex camera
Nikon FM10,Nikon,1995-01-01,Nikon,single-lens reflex camera
Nikon F6,Nikon,2004-01-01,Nikon,single-lens reflex camera
Nikon F5,Nikon,1996-01-01,Nikon,single-lens reflex camera
Nikon F3,Nikon,1980-01-01,Nikon,single-lens reflex camera
Nikon FA,Nikon,1983-01-01,Nikon,single-lens reflex camera
Nikon F4,Nikon,1988-01-01,Nikon,single-lens reflex camera
Nikon FM2,Nikon,1982-01-01,Nikon,single-lens reflex camera
Nikon F80,Nikon,2000-01-01,Nikon,single-lens reflex camera
Nikon F2,Nikon,1971-01-01,Nikon,single-lens reflex camera
Nikon FM3A,Nikon,2001-01-01,Nikon,single-lens reflex camera
Nikon F60,Nikon,1998-01-01,Nikon,single-lens reflex camera
Canon Pellix,Canon,1965-04-01,Canon Inc.,single-lens reflex camera
Canon EOS-1N,Canon,1994-01-01,Canon Inc.,single-lens reflex camera
Canon EOS 300,Canon,1999-04-01,Canon Inc.,single-lens reflex camera
Canon EOS 50,Canon,1995-01-01,Canon Inc.,single-lens reflex camera
Canon EOS 650,Canon,1987-01-01,Canon Inc.,single-lens reflex camera
Canon AL-1,Canon,1982-03-01,Canon Inc.,single-lens reflex camera
Nikon F90,Nikon,1994-01-01,Nikon,single-lens reflex camera
Nikon D7200,Nikon,2015-03-02,Nikon,digital single-lens reflex camera
