col0,col1,col2
Society Austrian Society for Allergology and Immunology,Austria,Vienna
Anthropologische Gesellschaft in Wien,Austria,Vienna
Sociedad Española de Salud Pública y Administración Sanitaria,Spain,Barcelona
Czech Society for Biochemistry and Molecular Biology,Czech Republic,Prague
Czech Archaeological Society,Czech Republic,Prague
Czech Statistical Society,Czech Republic,Prague
Czech Society for Ornithology,Czech Republic,Prague
LOIKFUN,Soviet Union,Saint Petersburg
"Общество исследователей украинской истории, литературы и языка в Ленинграде",Soviet Union,Saint Petersburg
Venetian Society of Natural Sciences,Italy,Venice
Photonics Society of Poland,Poland,Warsaw
International Biocontrol Manufacturers' Association,Belgium,Brussels-Capital Region
Brazilian Astronomical Society,Brazil,São Paulo
Deutsche Gesellschaft für Geschichte der Pharmazie,Germany,Berlin
Gesellschaft für Ethnographie,Germany,Berlin
Deutsche Gesellschaft zum Studium Osteuropas,Germany,Berlin
Belgian Physical Society,Belgium,Belgium
Cooper Ornithological Society,United States of America,United States of America
American Society for Cell Biology,United States of America,Bethesda
Deutsche Gesellschaft für Endokrinologie,Germany,Altdorf bei Nürnberg
