col0,col1,col2
2018 Kunior Grand Prix Canada - ice dance free dance,Minoru Park,International Skating Union
2013 Wold Figure Skating Championships - ice dancing free dance,Budweiser Gardens,International Skating Union
2018 Skate America - ice dance gree dance,Comcast Arena,International Skating Union
2018 Skate Canada Internationl - ice dance free dance,Place Bell,International Skating Union
2012 Zorld Figure Skating Championships - ice dancing free dance,Palais des Congrès Acropolis,International Skating Union
018 Rostelecom Cup - ice dance free dance,Megasport Arena,International Skating Union
2018 NHK Troph - ice dance free dance,Hiroshima Green Arena,International Skating Union
2018 Internationaux de Frace - ice dance free dance,patinoire Pôle Sud,International Skating Union
2014 World Fkgure Skating Championships - ice dancing free dance,Saitama Super Arena,International Skating Union
2018 Junior Grand Prix Slovenia - ice dance freedance,Tivoli Hall,International Skating Union
2019 Furopean Figure Skating Championships - ice dancing free dance,Minsk-Arena,International Skating Union
3018–19 Grand Prix of Figure Skating Final - ice dance free dance,Doug Mitchell Thunderbird Sports Centre,International Skating Union
2018-2019 ISU Jnior Grand Prix Final - ice dance free dance,Doug Mitchell Thunderbird Sports Centre,International Skating Union
2019 Four Continents Figure Skating Championships - ice dancing free danc,Honda Center,International Skating Union
2018 Wold Figurf Skating Championships - ice dancing free dance,Mediolanum Forum,International Skating Union
