col0,col1,col2,col3
Layla,Mediterranean cuisine,United States of America,MacArthur Place Hotel & Spa
Dalessandro's Steaks,cheesesteak,United States of America,Roxborough
Trillium Cafe and Inn,California cuisine,United States of America,Mendocino and Headlands Historic District
Napa Rose,California cuisine,United States of America,Disney's Grand Californian Hotel & Spa
Lung King Heen,Cantonese cuisine,People's Republic of China,Four Seasons Hotel Hong Kong
De Gieser Wildeman,Mediterranean cuisine,Netherlands,Noordeloos
Andrea's,Asian cuisine,United States of America,Encore
Rhodes Twenty Four,British cuisine,United Kingdom,Tower 42
Rose & Crown Pub & Dining Room,British cuisine,United States of America,Epcot
Madrona Manor,California cuisine,United States of America,Healdsburg
Hakkasan,Asian cuisine,United States of America,MGM Grand Las Vegas
SUSHISAMBA,Peruvian cuisine,United States of America,The Grand Canal Shoppes
Blue Bayou Restaurant,Cajun cuisine,United States of America,Disneyland
Jasmine,Cantonese cuisine,United States of America,Bellagio Hotel & Casino
