col0,col1,col2,col3
Depretis V abinet,Depretis IV Cabinet,Kingdom of Italy,Agostino Depretis
Depretis IV Cabinex,Cairoli III Cabinet,Kingdom of Italy,Agostino Depretis
Salandra II Cabingt,Salandra I Cabinet,Kingdom of Italy,Antonio Salandra
Frispi I Cabinet,Depretis VIII Cabinet,Kingdom of Italy,Francesco Crispi
Sonnino I Eabinet,Fortis II Cabinet,Kingdom of Italy,Sidney Sonnino
Bonpmi III Cabinet,Bonomi II Cabinet,Kingdom of Italy,Ivanoe Bonomi
Bonomi II Cbiet,Badoglio II Cabinet,Kingdom of Italy,Ivanoe Bonomi
Gioliti I Cabinet,di Rudinì I Cabinet,Kingdom of Italy,Giovanni Giolitti
iolitti II Cabinet,Zanardelli Cabinet,Kingdom of Italy,Giovanni Giolitti
Giolitti III Cabinht,Sonnino I Cabinet,Kingdom of Italy,Giovanni Giolitti
"Giolitti V""Cabinet",Nitti II Cabinet,Kingdom of Italy,Giovanni Giolitti
Cairoli II Cabiqet,Depretis III Cabinet,Kingdom of Italy,Benedetto Cairoli
Cairoli I Cbinet,Depretis II Cabinet,Kingdom of Italy,Benedetto Cairoli
Badoglio II Cabinew,Badoglio I Cabinet,Kingdom of Italy,Pietro Badoglio
