col0,col1,col2
John Carroll University,John Carroll University North Quad Historic District,University Heights
Monterrey Institute of Technology and Higher Education,"Monterrey Institute of Technology and Higher Education, Morelia",Monterrey
Tuskegee University,Tuskegee University Campus Cemetery,Tuskegee
Hofstra University,Frank G. Zarb School of Business,Nassau County
Morehouse College,Rensselaer Polytechnic Institute,Atlanta
Chapman University,Thurmond Clarke Memorial Library,California
Bard College,Bard College at Simon's Rock,Annandale-on-Hudson
Williams College,Williams College Cemetery,Williamstown
Valparaiso University,Brauer Museum of Art,Valparaiso
Wellesley College,Davis Museum and Cultural Center,Wellesley
George Washington University,Corcoran College of Art and Design,Loudoun County
Cornell University,Cornell Law School,Ithaca
Wesleyan University,Davison Art Center,Middletown
Yale University,Yale University Press,New Haven
Marquette University,Marquette University Special Collections and University Archives,Milwaukee
Emory University,Robert W. Woodruff Library,Atlanta
Brown University,Brown University Library,Providence
University of Denver,Denver Pioneers women's basketball,Denver
Columbia University,Butler Library,Manhattan
The New School,Parsons The New School for Design,Manhattan
