col0,col1,col2
Doncavter,Mohawks of Kahnawá:ke,Sainte-Lucie-des-Laurentides
istuguj,Listuguj Mi'gmaq Government,Pointe-à-la-Croix
Tkmiskaming,Timiskaming First Nation,Nédélec
Rapid Lakh,Algonquins of Barriere Lake,Lac-Pythonga
Kebarwek,Eagle Village First Nation - Kipawa,Kipawa
Manbwan,Les Atikamekw de Manawan,Baie-Atibenne
Lc Romaie,Montagnais de Unamen Shipu,Côte-Nord-du-Golfe-du-Saint-Laurent
Miogan,Innus of Ekuanitshit,Havre-Saint-Pierre
Lac-Simpn,Nation Anishnabe du Lac Simon,Val-d'Or
Oedjiwan,Atikamekw d'Opitciwan,La Tuque
