col0,col1,col2
Republic of Crimea,1912168,26081
Republic of Buryatia,984511,351300
Sakha Republic,964330,3083523
Republic of Khakassia,537513,61900
Altai Republic,215263,92903
Republic of Bashkortostan,4063293,143600
Republic of Tatarstan,3894284,67847
Chuvash Republic,1231117,18300
Mari El Republic,680380,23200
Udmurt Republic,1513044,42100
Republic of Mordovia,805056,26200
Karachay-Cherkess Republic,466305,14100
Kabardino-Balkaria,865828,12500
Republic of North Ossetia-Alania,701765,7987
Republic of Ingushetia,488043,3128
Chechen Republic,1436981,16165
Republic of Dagestan,3063885,50300
Republic of Kalmykia,275413,75000
Republic of Adygea,453376,7600
Komi Republic,840873,416800
