col0,col1,col2
Eatontown,Eastern Time Zone,Shrewsbury
Mount Arlington,Eastern Time Zone,Hopatcong
Magnolia,Eastern Time Zone,Somerdale
Shiloh,Eastern Time Zone,Stow Creek Township
Tuckerton,Eastern Time Zone,Little Egg Harbor Township
Cape May Point,Eastern Time Zone,Lower Township
Glassboro,Eastern Time Zone,Pitman
Pine Hill,Eastern Time Zone,Winslow Township
Ogdensburg,Eastern Time Zone,Sparta Township
Kinnelon,Eastern Time Zone,West Milford
Rocky Hill,Eastern Time Zone,Montgomery Township
South Bound Brook,Eastern Time Zone,Bridgewater Township
