col0,col1,col2
Chrüzerbrötli-Zunft,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Kamelia,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Storchenzunft Steißlingen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Schoofwäscherzunft,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Fastnachtsgesellschaft Sipplingen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Neu-Böhringen Singen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Taubenriedgärtner,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Burgwichtel,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Breame Schlatt,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Holzbirregüggel,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Durbestecher,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Eulenzunft Rohdorf,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Rattlinger Narrenverein Burg Rosenegg 1862,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Blauer Stein,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Rickenbacher Hennen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Die Pfaffenmooser,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Grundel,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Fidelia Unkenbrenner,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Froschenzunft 1913,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Nebelspalter Owingen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
