col0,col1,col2,col3
Bosnia and Herzegovina national handball team,handball,Bosnia and Herzegovina,men's handball
North Macedonia national handball team,handball,North Macedonia,men's handball
Romania national handball team,handball,Romania,men's handball
Slovakia national handball team,handball,Slovakia,men's handball
Estonia national handball team,handball,Estonia,men's handball
Belarus national handball team,handball,Belarus,men's handball
Brazil national handball team,handball,Brazil,men's handball
China national handball team,handball,People's Republic of China,men's handball
Great Britain national handball team,handball,United Kingdom,men's handball
Mexico National Handball Team,handball,Mexico,men's handball
Egypt national handball team,handball,Egypt,men's handball
Uruguay national handball team,handball,Uruguay,men's handball
Netherlands national handball team,handball,Netherlands,men's handball
Portugal national handball team,handball,Portugal,men's handball
Turkey national handball team,handball,Turkey,men's handball
Switzerland national handball team,handball,Switzerland,men's handball
Italy national handball team,handball,Italy,men's handball
Lithuania national handball team,handball,Lithuania,men's handball
Faroe Islands national handball team,handball,Denmark,men's handball
Finland national handball team,handball,Finland,men's handball
