col0,col1,col2
Tenth Army,Kingdom of Italy,Libya
5th Army,Russian Empire,Russian Empire
4th Army,Russian Empire,Russian Empire
1st Army,Russian Empire,Russian Empire
Ukrainian National Army,Nazi Germany,Nazi Germany
Ejército de Levante,Spain,Barracas
Ejército de Extremadura,Spain,Almadén
Thirty-Seventh Army,Japan,Kuching
1st Air and Missile Defense Forces Army,Russia,Balashikha
36th Army,Russia,Ulan-Ude
49th Army,Russia,Stavropol
50th Rocket Army,Soviet Union,Smolensk
2nd Guards Combined Arms Army,Russia,Samara
4th Independent Air Defence Army,Soviet Union,Yekaterinburg
7th Army,Russian Empire,Russian Empire
12th Army,Russian Empire,Russian Empire
11th Army,Russian Empire,Russian Empire
2nd Army,Russian Empire,Russian Empire
6th Army,Russian Empire,Russian Empire
Russian Danube Army,Russian Empire,Russian Empire
