col0,col1,col2
Narrenverein Rote Näh’re Braunenweiler,Bad Saulgau,Braunenweiler
Narrenverein Bachbahner Zwiefaltendorf,Riedlingen,Zwiefaltendorf
Narrenverein Schlangafanger Wilsingen,Trochtelfingen,Wislingen
Narrenverein Gomba-Deifl Indelhausen/Anhausen,Hayingen,Indelhausen
Narrenverein Oberstetten,Hohenstein,Oberstetten
Narrenzunft Öflingen,Wehr,Öflingen
Narrenzunft Birkendorf 1977,Ühlingen-Birkendorf,Birkendorf
Narrenzunft Altenburg,Jestetten,Altenburg
Narrenzunft Wolfenhausen,Neustetten,Wolfenhausen
Narrenzunft Bettschoner 1930 Weitingen,Eutingen im Gäu,Weitingen
