col0,col1,col2
Museum of Design,Zürich,1878-01-01
Foundation E.G. Bührle Collection,Zürich,1960-01-01
Haus Konstruktiv,Zürich,1986-01-01
Bibliothèque de Genève,Geneva,1559-01-01
Zentrum Paul Klee,Bern,2005-01-01
Thomas Mann Archives,ETH Zurich,1956-01-01
UZH Archives,Zürich,1998-01-01
Library of the Israelitische Cultusgemeinde Zürich,Zürich,1939-01-01
Museum Burghalde Lenzburg,Lenzburg,1937-01-01
Kunsthaus Zug,Zug,1990-01-01
Tavel House,Tavel House,1986-01-01
Musée Jenisch,Vevey,1897-01-01
Swiss National Sound Archives,Lugano,1987-01-01
Musée de design et d'arts appliqués contemporains,Lausanne,2000-01-01
Staatsarchiv des Kantons Zürich,Zürich,1837-01-01
MAMCO,Geneva,1973-01-01
Kunstmuseum Appenzell,Appenzell,1998-01-01
