col0,col1,col2
Perth Airport,UTC+08:00,Australia
Prague Václav Havel Airport,UTC+01:00,Czech Republic
Hrodna Airport,UTC+03:00,Belarus
Düsseldorf Airport,UTC+01:00,Germany
Berlin Schönefeld Airport,UTC+01:00,Germany
Berlin Tegel Airport,UTC+01:00,Germany
Heathrow Airport,Greenwich Mean Time,United Kingdom
Brussels Airport,UTC+01:00,Belgium
Baltimore/Washington International Thurgood Marshall Airport,UTC−05:00,United States of America
Jacksons International Airport,UTC+10:00,Papua New Guinea
Sultan Mahmud Badaruddin II International Airport,UTC+07:00,Indonesia
Sultan Hasanuddin International Airport,UTC+07:00,Indonesia
Ostend-Bruges International Airport,UTC+01:00,Belgium
Kualanamu International Airport,UTC+07:00,Indonesia
Istanbul Airport,UTC+03:00,Turkey
Roswell International Air Center,Mountain Time Zone,United States of America
Tabubil Airport,UTC+10:00,Papua New Guinea
Yogyakarta International Airport,Indonesia Western Standard Time,Indonesia
Sphinx International Airport,UTC+02:00,Egypt
