col0,col1,col2,col3
Satyajit Ray Film and Television Institute,India,1995-01-01,Kolkata district
State Institute of Film and Television,India,2011-01-01,Rohtak
AFI Conservatory,United States of America,1969-01-01,Hollywood Hills
National Film and Television School,United Kingdom,1971-01-01,Beaconsfield
Northern Film School,United Kingdom,1990-01-01,Leeds
European Film College,Denmark,1993-01-01,Syddjurs Municipality
National Film School of Denmark,Denmark,1966-01-01,Copenhagen Municipality
California Institute of the Arts,United States of America,1961-01-01,Santa Clarita
Northwestern University School of Communication,United States of America,1878-01-01,Evanston
Asian Academy of Film & Television,India,1991-01-01,Noida
La Poudrière,France,1999-01-01,Bourg-lès-Valence
University of Television and Film Munich,Germany,1966-07-19,Maxvorstadt
Mel Hoppenheim School of Cinema,Canada,1997-01-01,Ville-Marie
