col0,col1,col2
communauté de communes de la Veyle,Ain,communauté de communes des bords de Veyle
Communauté de communes Porte Océane du Limousin,Haute-Vienne,Communauté de communes Vienne-Glane
Communauté de communes Saint-Pourçain Sioule Limagne,Allier,"Communauté de communes Sioule, Colettes et Bouble"
Communauté de communes du Pays de Saint-Fulgent - Les Essarts,Vendée,Communauté de communes du Pays des Essarts
Communauté de communes Sud Vendée Littoral,Vendée,Communauté de communes du Pays de Sainte-Hermine
Communauté de communes Entr'Allier Besbre et Loire,Allier,Communauté de communes Val de Besbre - Sologne Bourbonnaise
Communauté de communes Portes de la Creuse en Marche,Creuse,Communauté de communes Marche Avenir
Communauté de communes de Vie et Boulogne,Vendée,Communauté de communes de Vie et Boulogne
Communauté de communes Serein et Armance,Yonne,Communauté de communes de Seignelay-Brienon
Communauté de communes des Campagnes de l'Artois,Pas-de-Calais,Communauté de communes des Deux Sources
Communauté de communes du Ternois,Pas-de-Calais,Communauté de communes de la Région de Frévent
Communauté de communes des Terres d'Auxois,Côte-d’Or,Communauté de communes du Sinémurien
Communauté de communes du Pays Rethélois,Ardennes,Communauté de communes des Plaines du Porcien
Communauté de communes Ardennes Thiérache,Ardennes,Communauté de communes de la Thiérache Ardennaise
Communauté de communes des Hauts de Flandre,Nord,Communauté de communes de la Colme
Communauté de communes Pévèle-Carembault,Nord,Communauté de communes Espace en Pévèle
Communauté de communes de Parthenay-Gâtine,Deux-Sèvres,Communauté de communes de Parthenay
Communauté de communes du Pays de Saint-Éloy,Puy-de-Dôme,Communauté de communes Cœur de Combrailles
Commentry Montmarault Néris Communauté,Allier,Communauté de communes de la Région de Montmarault
Communauté de communes Les Avant-Monts,Hérault,Communauté de communes Orb et Taurou
