col0,col1,col2,col3
Chocolat Poulain,agribusiness,business,Villebarou
"Mars, Incorporated",food processing,food manufacturer,McLean
Ferrero SpA,food industry,food manufacturer,Frankfurt am Main
Karl Marx Confectionery Factory,food industry,chocolaterie,Kyiv
Just Born,food industry,chocolaterie,Bethlehem
Joyva,chocolate,chocolaterie,Brooklyn
Ernest Hillier Chocolates,confections,chocolaterie,Melbourne
Compañía Nacional De Chocolates de Perú S.A.,food processing,chocolaterie,Lima
Cocoa Processing Company,manufacturing,chocolaterie,Tema
Rot Front Open Joint-Stock Company,food industry,chocolaterie,Moscow
