col0,col1,col2
Middle East Airlines,Banque du Liban,Lebanon
Copa Airlines,Copa Holdings,Panama
Kingfisher Airlines,United Breweries Group,India
Regional Express Airlines,Regional Express Holdings,Australia
Sunstate Airlines,Qantas,Australia
Jetstar Airways,Qantas,Australia
LATAM Chile,LATAM Airlines Group,Chile
Grossmann Jet Service,KKCG,Czech Republic
Rossiya,Aeroflot,Russia
LATAM Brasil,LATAM Airlines Group,Brazil
Brit Air,Air France-KLM,France
Olympic Air,Marfin Investment Group,Greece
Niki,Air Berlin,Austria
Austrian Airlines,Lufthansa,Austria
Alaska Airlines,Alaska Air Group,United States of America
Eastern Air Lines,General Motors,United States of America
Pan American Airways,Pan Am Systems,United States of America
Fischer Air,Václav Fischer,Czech Republic
British Airtours,British Airways,United Kingdom
Air France Hop,Air France,France
