col0,col1,col2
Baltimore Monumentals,1884-01-01,1884-01-01
Baltimore Lord Baltimores/ Canaries,1874-01-01,1872-01-01
Montreal Expos,2004-10-01,1969-01-01
Washington Nationals,1889-01-01,1886-01-01
Osaka Kintetsu Buffaloes,2004-01-01,1936-01-01
Fort Worth Cats,2014-01-01,2001-01-01
Americus Arrows,2002-07-02,2002-01-01
Adelaide Giants,1999-01-01,1989-01-01
Abilene Prairie Dogs,1999-01-01,1995-01-01
Abilene Blue Sox,1957-01-01,1946-01-01
Aberdeen Pheasants,1997-01-01,1995-01-01
Aberdeen Arsenal,2000-01-01,1999-01-01
Abbeville Red Sox,1936-01-01,1936-01-01
Daiei Unions,1957-01-01,1946-01-01
La Habana Vaqueros,2011-01-01,1977-01-01
Canberra Bushrangers,1995-01-01,1991-01-01
Brisbane Bandits,1998-01-01,1989-01-01
Brevard County Manatees,2016-01-01,1994-01-01
Binghamton Triplets,1968-01-01,1923-01-01
Baltimore Orioles,1953-01-01,1903-01-01
