col0,col1,col2
Workers' Party of Spain – Communist Unity,1985-10-09,1991-10-27
Unified Communist Party of Spain,1980-01-01,1984-01-01
Galician Socialist Party,1963-08-23,1983-01-01
Syndicalist Party,1932-01-01,1985-01-01
Workers' Communist Party,1973-01-01,1980-01-01
Ezker Batua – Berdeak,1986-01-01,2014-09-19
Social Democratic Party,2005-04-10,2011-01-01
Valencian Coalition,2004-01-01,2011-01-01
Falange Española Independiente,1977-02-23,2004-01-01
"Liberal Union (Spain, 1983)",1983-01-01,1984-01-01
Extremaduran Popular Bloc,1983-01-01,1983-01-01
Democratic Left,1976-01-01,1979-01-14
Radical Republican Party,1908-01-06,1936-01-01
Askatasuna,1998-08-31,2009-02-18
People's Alliance,1976-10-09,1989-01-20
Republican Social Movement,1999-11-30,2018-01-01
Euskadiko Ezkerra,1977-01-01,1993-01-01
Andalusian Party,1976-01-01,2015-01-01
Falange Española Tradicionalista y de las JONS,1937-04-19,1977-04-13
Communist Party of the Basque Homelands,2002-07-27,2008-01-01
