col0,col1,col2
Tyrnävä Parish,Tyrnävä,Liminka Parish
Töölö Parish,Helsinki,Helsinki Parish Union
Töölö Parish,Helsinki,Helsinki Parish Union
Meilahti Parish,Helsinki,Helsinki Parish Union
Bodedern,Isle of Anglesey,Aberffraw cantref
Amlwch,Isle of Anglesey,Cemais
Kaustinen and Ullava Parish,Central Ostrobothnia,Kokkola Parish Union
Parish of the Exaltation of the Holy Cross Prostějov,Prostějov,Deanery of Prostějov
Tuira Parish,Oulu,Oulu Parish Union
Central Lahti Parish,Lahti,Lahti Parish Union
Pielisensuu Parish,Joensuu,Joensuu Parish Union
Joensuu Parish,Joensuu,Joensuu Parish Union
Tampere Cathedral Parish,Tampere,Tampere Parish Union
Livets ord,Jönköping Municipality,Jönköping Municipality
Tapiola Parish,Espoo,Espoo Parish Union
Paattinen Parish,Turku,Turku and Kaarina Parish Union
Roman Catholic parish of Kryštofovo Údolí,Kryštofovo Údolí,Vicariate of Liberec
Vantaankoski Parish,Vantaa,Vantaa Parish Union
Tikkurila Parish,Vantaa,Vantaa Parish Union
Karjasilta Parish,Oulu,Oulu Parish Union
