col0,col1,col2,col3
Genus Educaion,Blackmill,Bridgend County Borough,2011/03/04
Ysgol Carreg Eolyn,Clocaenog,Denbighshire,2014/09/01
Ysgol Bro yfrdwy,Corwen,Denbighshire,2013/01/01
Bodncnt Community School,Prestatyn,Denbighshire,2012/01/01
[sgol Pendref,Denbigh,Denbighshire,2012/09/01
Ysgol Esgob Morgan C.I.W. Voluntary Controlled PrimarySchool,St Asaph,Denbighshire,2015/09/01
Uiver Centre 3-16 Learning Community,Ebbw Vale,Blaenau Gwent County Borough,2018/01/01
"Ebbw Fawr""Learning Community",Ebbw Vale,Blaenau Gwent County Borough,2012/09/01
Abertillery Lerning Community,Abertillery,Blaenau Gwent County Borough,2016/09/01
Ysgql Cae'r Nant,Connah's Quay,Flintshire,2012/09/01
