col0,col1,col2
Shire of Barcoo,Jundah,Barcoo Shire Council
Whitsunday Region,Bowen,Whitsunday Regional Council
Western Downs Region,Dalby,Western Downs Regional Council
Weipa Town,Weipa,Weipa Town Authority
Shire of Torres,Thursday Island,Torres Shire Council
Tablelands Region,Malanda,Tablelands Regional Council
South Burnett Region,Kingaroy,South Burnett Regional Council
Scenic Rim Region,Beaudesert,Scenic Rim Regional Council
Rockhampton Region,Rockhampton,Rockhampton Regional Council
Shire of Quilpie,Quilpie,Quilpie Shire Council
Aboriginal Shire of Lockhart River,Lockhart River,Lockhart River Aboriginal Shire Council
Aboriginal Shire of Hope Vale,Hopevale,Hope Vale Aboriginal Shire Council
Shire of Hinchinbrook,Ingham,Hinchinbrook Shire Council
