col0,col1,col2,col3
Departmental archives of Var,Draguignan,departmental council of Var,France
Departmental archives of Pas-de-Calais,Dainville,departmental council of Pas-de-Calais,France
Departmental archives of Morbihan,Vannes,departmental council of Morbihan,France
Departmental archives of Gard,Nîmes,departmental council of Gard,France
Departmental archives of Calvados,Caen,departmental council of Calvados,France
Departmental archives of Côtes-d'Armor,Saint-Brieuc,departmental council of Côtes-d'Armor,France
Departmental archives of Bouches-du-Rhône,Marseille,departmental council of Bouches-du-Rhône,France
Departmental archives of Vendée,La Roche-sur-Yon,departmental council of Vendée,France
Departmental archives of Somme,Amiens,departmental council of Somme,France
Departmental archives of Seine-Maritime,Rouen,departmental council of Seine-Maritime,France
Departmental archives of Loire-Atlantique,Nantes,departmental council of Loire-Atlantique,France
