col0,col1,col2,col3
Diputación Provincial de Segovia,Segovia Province,Spain,1821-01-01
Diputación Provincial de Burgos,Burgos Province,Spain,1833-01-01
Diputación Provincial de Palencia,Palencia Province,Spain,1813-09-04
Diputación Provincial de Huesca,Huesca Province,Spain,1836-01-01
Provincial Deputation of Zaragoza,Zaragoza Province,Spain,1813-01-01
Diputación Provincial de Teruel,Teruel Province,Spain,1900-01-01
Diputación Provincial de Castellón,Castellón Province,Spain,1822-01-01
Provincial Council of Alacant/Alicante,Alicante Province,Spain,1822-01-01
Diputación Provincial de Ciudad Real,Ciudad Real Province,Spain,1835-11-01
Diputación Provincial de Toledo,Toledo Province,Spain,1835-01-01
Diputación Provincial de Guadalajara,Guadalajara Province,Spain,1813-04-25
Diputación Provincial de Albacete,Albacete Province,Spain,1835-01-01
