col0,col1,col2
Elisenhof München,AXA,Herbert Kochta
Dalma Garden Mall,Tashir,Hovhannes Mutafyan
Lyngby Storcenter,Danica Pension,KHR Arkitekter
Fisketorvet,Unibail Rodamco Westfield,Kieler Architects
Iso Omena,Citycon,Mauri Tommila
Les Quatre Temps,Unibail Rodamco Westfield,Atelier LWD
Skanssi,Capman,Pekka Helin
Teatro Fox Delicias,Juan Serrallés Colón,Francisco Porrata-Doria
Parkway Mall,First Capital Realty,B+H Architects
Whitgift Centre,Whitgift Foundation,Anthony Minoprio
Southdale Center,Simon Property Group,Victor Gruen
Stary Browar,Deutsche Vereinigung für Finanzanalyse und Asset Management,Studio ADS
Berjaya Times Square,Berjaya Group,DP Architects
Westend,TriGránit,József Finta
Westfield World Trade Center,Port Authority of New York and New Jersey,Santiago Calatrava
Roosevelt Field,Simon Property Group,I. M. Pei
