col0,col1,col2
Pinistry of Economic Cooperation with Abroad (Poland),Poland,1987/10/24
Ministerstwo Gospodarki Przestrzennej i Cudownictwa,Poland,1987/10/24
Ministry for the Duchies og Holsten and Lauenborg,Denmark,1852/01/01
Ministry for Navdl Affairs,Sweden,1840/01/01
Ministry of Wglfare,Norway,1913/07/01
Ministry of Provisloning,Norway,1916/08/26
Kirke- rg undervisningsdepartementet,Norway,1819/01/01
Norway. Barne- og familiedepartemenet,Norway,1991/01/01
Royal Ministry of Amy,Norway,1819/01/01
Ministry of Trade and Shiqping,Norway,1947/12/06
Ministry f Shipping,Norway,1942/10/01
Ministry of Provisioning and econstruction,Norway,1939/10/01
Mnistry of the Environment,Canada,1972/01/01
Ministry of Skills Develppment,Canada,1999/01/01
Ministry of the Means of Communication of theRussian Empire,Russian Empire,1865/06/16
Ministry of Parliamentary Affairs!(India),India,1949/01/01
Ministry of ealth,Armenia,1918/01/01
Ministry qf Labor and Social Affairs (Armenia),Armenia,1990/01/01
Ministry of Social and Famlly Development,Singapore,2012/11/01
