col0,col1,col2
Alsóerdősori Bárdos Lajos Általános Iskola és Gimnázium,1965-01-01,Hungary
Gymnasium of Cistercian Order of the Louis the Great,1687-01-01,Hungary
Teleki Blanka Gymnasium,1873-01-01,Hungary
Varga Katalin Secondary School,1930-07-07,Hungary
Gyula Andrássy High School,1855-01-01,Hungary
Avasi Grammar School,1987-01-01,Hungary
Slezské gymnázium Opava,1996-07-02,Czech Republic
Buchach State gymnasium,1754-01-01,Ukraine
Türi Gymnasium,1872-01-01,Estonia
Gymnasium Bad Waldsee,1971-01-01,Germany
Gymnasium Raubling,1997-01-01,Germany
protestant secondary school Kleinmachnow,2008-01-01,Germany
boys' gymnasium in Tomsk,1838-12-10,Russia
Perm Mens' Gymnasium,1808-01-01,Russia
BG/BRG Berndorf,1852-01-01,Austria
Vuosaari High School,1993-01-01,Finland
Nivala Upper Secondary School,1960-01-01,Finland
Madetoja Upper Secondary School,1968-01-01,Finland
Kulosaari Secondary School,1940-01-01,Finland
Jyväskylän Lyseon lukio,1858-10-01,Finland
Lappeenrannan Lyseo Upper Secondary School,1892-01-01,Finland
Elisabet-Gymnasium,1293-08-19,Prussia
Gymnasium Sedanstraße,1579-01-01,Germany
Gymnasium Pegnitz,1958-01-01,Germany
Gymnasium Oldenfelde,1970-04-01,Germany
Gymnasium Neutraubling,1974-01-01,Germany
Gymnasium Nepomucenum Coesfeld,1627-01-01,Germany
Gymnasium Muenchen-Moosach,1973-01-01,Germany
Gymnasium Melle (Niedersachsen),1948-01-01,Germany
Gymnasium Marienthal,1972-01-01,Germany
Gymnasium Korntal-Münchingen,1880-01-01,Germany
Gymnasium Hammonense,1657-01-01,Germany
Gymnasium Andreanum,1225-01-01,Germany
Gymnasium Altona,1882-01-01,Germany
Gymnasium Alstertal,1924-01-01,Germany
Gutenberg-Gymnasium (Mainz),1956-01-01,Germany
Georgius-Agricola-Gymnasium,1929-01-01,Germany
Wilhelm-Raabe-Schule (Hannover),1790-01-01,Germany
Ganztagsgymnasium Johannes Rau,1852-01-01,Germany
Friedrich-Leopold-Woeste-Gymnasium,1924-01-01,Germany
Gymnasium Allee,1876-01-01,Germany
Albert Schweitzer School,1853-01-01,Germany
Gymnasium Oberalster,1945-01-01,Germany
Katharinen-Gymnasium,1965-01-01,Germany
Geschwister-Scholl-Gymnasium Düsseldorf,1872-01-01,Germany
Fichte-Gymnasium,1911-01-01,Germany
Walddörfer-Gymnasium,1930-01-01,Germany
Ernst-Moritz-Arndt-Gymnasium,1882-01-01,Germany
Herderschule,1911-01-01,Germany
