col0,col1,col2
Etaireia Theatrou Empros,Theatro Empros,2000-01-01
Teatro Oficina Uzyna Uzona,Teatro Oficina,1958-01-01
Theatr Bara Caws,Caernarfon,1977-01-01
Municipal and Regional Theatre of Creta,Chania,1986-01-01
Etaireia theatrou Dolichos,Athens,1998-01-01
Laiko Peiramatiko Theatro,Athens,1976-01-01
Neo Elliniko Theatro Giorgou Armeni,Neo Elliniko Theatro Giorgou Armeni,1999-01-01
Theatriki Skini,Theatriki Skini,1981-01-01
Theatro Stoa,Theatro Stoa,1971-12-01
J. K. Tyl Theatre,Plzeň,2005-01-01
National Theatre of Northern Greece,Thessaloniki,1961-01-01
Jihočeské divadlo,České Budějovice,2001-12-08
National Theatre Brno,Brno,1884-01-01
Vanemuine Theatre,Tartu,1865-01-01
National Theatre of Moravia and Silesia,Ostrava,1982-01-01
MeetFactory,Prague,2001-08-08
National Theatre,Prague,1881-01-01
TR Warszawa,Warsaw,1949-04-19
Arena Stage,"Washington, D.C.",1950-01-01
Theatrikos Orgnanismos Morfes,Theatro Empros,1988-01-01
