col0,col1,col2,col3
Seychelles Football Federation,association football,Confederation of African Football,SFF
Lesotho Football Association,association football,Confederation of African Football,LFA
British Virgin Islands Football Association,association football,CONCACAF,BVIFA
Jamaica Football Federation,association football,CONCACAF,JFF
Antigua and Barbuda Football Association,association football,CONCACAF,abfa
Football Federation of Turkmenistan,association football,Asian Football Confederation,FFT
Football Federation of Sri Lanka,association football,Asian Football Confederation,FFSL
Tajikistan National Football Federation,association football,Asian Football Confederation,FFT
All Nepal Football Association,association football,Asian Football Confederation,ANFA
Pakistan Football Federation,association football,Asian Football Confederation,PFF
All India Football Federation,association football,Asian Football Confederation,AIFF
Qatar Football Association,association football,Asian Football Confederation,QFA
Football Federation of Kyrgyz Republic,association football,Asian Football Confederation,FFKR
Football Association of Maldives,association football,Asian Football Confederation,FAM
Bahrain Football Association,association football,Asian Football Confederation,BFA
Saudi Arabia Football Federation,association football,Asian Football Confederation,SAFF
Ukrainian Athletic Federation,athletics,World Athletics,UAF
Tennis New Zealand,tennis,Oceania Tennis Federation,TNZ
Tennis South Africa,tennis,Confederation of African Tennis,TSA
Tennis Australia,tennis,Oceania Tennis Federation,TA
