col0,col1,col2,col3
John Henry Newman Catholic College,Bishop Challoner Catholic College,Chelmsley Wood,Roman Catholic Archdiocese of Birmingham
The Green School,Diocese of London,Isleworth,Diocese of London
St Mary Magdalene Academy,Diocese of London,Islington,Diocese of London
St Anne's Church of England Academy,Anglican Diocese of Manchester,Middleton,Anglican Diocese of Manchester
St Matthew Academy,Roman Catholic Archdiocese of Southwark,London,Roman Catholic Archdiocese of Southwark
The Northumberland Church of England Academy,Diocese of Newcastle,Ashington,Diocese of Newcastle
St Thomas of Canterbury Catholic Primary School,Roman Catholic Diocese of Brentwood,Grays,Roman Catholic Diocese of Brentwood
Chelsea Academy,Diocese of London,London,Diocese of London
St Lawrence Academy,Diocese of Lincoln,Scunthorpe,Diocese of Lincoln
St Paul's Academy,Roman Catholic Archdiocese of Southwark,Abbey Wood,Roman Catholic Archdiocese of Southwark
Blue Coat Church of England Academy,Diocese of Lichfield,Walsall,Diocese of Lichfield
William Lovell Church of England Academy,Diocese of Lincoln,Stickney,Diocese of Lincoln
Charter Academy,Absolute Return for Kids,Southsea,Diocese of Portsmouth
St Mark's Church of England Academy,Education Development Trust,Mitcham,Diocese of Southwark
Ark All Saints Academy,Absolute Return for Kids,Camberwell,Diocese of Southwark
The Sacred Heart Catholic Primary School,The Bishop Wheeler Catholic Academy Trust,Ben Rhydding,Roman Catholic Diocese of Leeds
The Aylesbury Vale Academy,Diocese of Oxford,Aylesbury,Diocese of Oxford
The Taunton Academy,"Richard Huish College, Taunton",Taunton,Diocese of Bath and Wells
Twyford Church of England High School,Diocese of London,Acton,Diocese of London
William Parker Sports College,Absolute Return for Kids,Hastings,Diocese of Chichester
