col0,col1,col2
Sc. Infanzia Di Trestano,Castellarano,Castellarano
Ficrra,Ficarra,Brolo
matrie,Amatrice,I. Omnicomprensivo Di Amatrice
Accmoli,Accumoli,I. Omnicomprensivo Di Amatrice
Salceto,Saliceto,Cortemilia-Saliceto
C.Mmare I.C.  Panzini,Castellammare di Stabia,C.Mmare I.C. 2 Panzini
Saq Zio,Cerreto Guidi,Cerreto Guidi
Uedavalle,Redavalle,Ic Di Broni
Treppo Grade,Treppo Grande,Buja
Trifhiana,Trichiana,Ic Trichiana
orrian,Borriana,Ic Gaglianico
Cpestrano,Capestrano,Ic Navelli
Calvbtone,Calvatone,Ic Piadena G.M. Sacchi
Pattda,Pattada,D.A.Azuni - Budduso'
Rocceola Valdemone,Roccella Valdemone,Francavilla Sicilia
Florgsta,Floresta,Castell'Umberto
Talla,Talla,G. Monaco
Pludi,Paludi,Ic Cropalati
Cilaegna,Cilavegna,Ic Di Cassolnovo
Conigni,Configni,Casperia
