col0,col1,col2
Val-Dieu Abbey,Aubel,Val-Dieu
Julita Abbey,Katrineholm Municipality,Julita socken
Sint-Truiden Abbey,Sint-Truiden,Zerkingen
Abbey of Boudelo,Ghent,Klein-Sinaai
Pirita Convent,Tallinn City,Pirita
Convento de São Cristóvão de Lafões,Santa Cruz da Trapa e São Cristóvão de Lafões,São Cristóvão de Lafões
Spermalieabdij,Damme,Sijsele
San Gregorio abbey,Venice,Dorsoduro
Abdij van Voormezele,Ypres,Voormezele
Ruínas românicas de Salzedas no local de Abadia Velha,Gouviães e Ucanha,Ucanha
Nonnenbosabdij,Zonnebeke,Zonnebeke
Roosenberg Abbey,Waasmunster,Waasmunster
St. Paul's Abbey,Oosterhout,Oosterhout
Dunfermline Abbey,Dunfermline,Dunfermline
Huize Sint Joseph,Maasgouw,"Heel, Netherlands"
