col0,col1,col2
Izuhakone Bus,Izuhakone Railway,Seibu Group
Wakayama Bus,Nankai Electric Railway,Nankai Group
Nankai Bus,Nankai Electric Railway,Nankai Group
Keihan Bus,Keihan Holdings,Keihan Group
Kyoto Bus,Keifuku Electric Railroad,Keifuku Group
Keihin Kyuko Bus,Keikyu,Keikyu Group
Chugoku Bus,Ryobi Holdings,Ryobi Group
Meitetsu Kanko Bus,Meitetsu,Meitetsu Group
Osaka Airport Transport,Hankyu Bus,Hankyu Hanshin Toho Group
Mt. Rokko Cable Car & Tourism Company,Hanshin Electric Railway,Hankyu Hanshin Toho Group
Mie Kotsu,Mie Kotsu Group Holdings,Kintetsu Group
Meitetsu Bus,Meitetsu,Meitetsu Group
