col0,col1,col2,col3,col4
figure skating at the 2013 Winter Universiade - men's singles short program,Kim Min-Seok,ISU Judging System,International Skating Union,senior
figure skating at the 2015 Winter Universiade - pair skating short program,Vera Bazarova,ISU Judging System,International Skating Union,senior
figure skating at the 2017 Winter Universiade - ladies' singles short program,Kristina Bedrosova,ISU Judging System,International Skating Union,senior
figure skating at the 2015 Winter Universiade - men's singles short program,Takahiko Kozuka,ISU Judging System,International Skating Union,senior
figure skating at the 2015 Winter Universiade - ladies' singles short program,Alena Leonova,ISU Judging System,International Skating Union,senior
2015 Rostelecom Cup - pair skating short program,Kirsten Moore-Towers,ISU Judging System,International Skating Union,senior
2015 Cup of China - ladies' singles short program,Mao Asada,ISU Judging System,International Skating Union,senior
2015 Cup of China - men's singles short program,Michael Christian Martinez,ISU Judging System,International Skating Union,senior
2015 Skate Canada International - men's singles short program,Patrick Chan,ISU Judging System,International Skating Union,senior
2015 Cup of China - pair skating short program,Mari Vartmann,ISU Judging System,International Skating Union,senior
2015 Skate Canada International - ladies' singles short program,Kaetlyn Osmond,ISU Judging System,International Skating Union,senior
2012 Skate America - pair skating short program,Caydee Denney,ISU Judging System,International Skating Union,senior
2011–2012 Grand Prix of Figure Skating Final - men's singles short program,Patrick Chan,ISU Judging System,International Skating Union,senior
2011–2012 Grand Prix of Figure Skating Final - ladies' singles short program,Alena Leonova,ISU Judging System,International Skating Union,senior
2012 Skate America - ladies' singles short program,Alena Leonova,ISU Judging System,International Skating Union,senior
