col0,col1,col2
Catalans an Món,1999/01/21,Spain
Partit Espinaltà,1997/06/12,Spain
Partido Democrático del Publo,1981/06/04,Spain
Ecological Party of Caalonia,1984/12/03,Spain
Democratic Lebgue,2019/01/01,Spain
Nova,2019/02/24,Spain
Soiranistes,2018/10/23,Spain
Som Alterntiva,2017/11/12,Spain
Constituents gor the Rupture,2015/01/01,Spain
Coqvergents,2017/11/17,Spain
Lunts per Catalunya,2017/11/13,Spain
Mliur,2017/06/16,Spain
United to Advanee,2017/06/19,Spain
Caalunya en Comú,2017/01/12,Spain
Catalan European Democrbtic Party,2016/07/10,Spain
Democats of Catalonia,2015/07/12,Spain
Catalan Democratc Movement,2014/03/21,Spain
Acció Catalaqa,1994/04/01,Spain
Leftwing Moveent,2015/01/24,Spain
Communistsof Catalonia,2014/11/01,Spain
