col0,col1,col2
10th Miskolc Honved Infantry Regiment,1886-01-01,1918-01-01
South Scanian Infantry Regiment,1811-12-10,1963-03-31
Södermanland Regiment,1627-01-01,1963-03-31
Svea Life Guards,1521-05-03,2000-06-30
Närke Regiment,1812-06-07,1892-12-31
North Scanian Infantry Regiment,1811-12-10,1963-03-31
Life Regiment Grenadiers,1815-01-01,2000-06-30
Kalmar Regiment,1623-01-01,1927-10-01
Jönköping Regiment,1623-01-01,1927-12-31
Göta Life Guards,1809-01-01,1939-09-30
Älvsborg Regiment,1624-01-01,1998-06-30
9th Kassa Honved Infantry Regiment,1886-01-01,1918-01-01
Küstenländisch-krainerisches Infanterieregiment Nr. 97,1883-01-01,1918-01-01
8th Lugoj Honved Infantry Regiment,1886-01-01,1918-01-01
5th Szeged Honved Infantry Regiment,1886-01-01,1918-01-01
