col0,col1,col2,col3
Bij Lam en Yin,Cantonese cuisine,Belgium,Antwerp
Barrio Cocina Mexicana,Mexican cuisine,United States of America,The Barlow
China Poblano,Mexican cuisine,United States of America,Boulevard Tower
Old Fisherman's Grotto,Italian cuisine,United States of America,"Fisherman's Wharf, Monterey, California"
Pizza Rock,Italian cuisine,United States of America,Downtown Grand Hotel & Casino
California Grill,seafood,United States of America,Disney's Contemporary Resort
Trevi,Italian cuisine,United States of America,The Forum Shops at Caesars
Shiro,Japanese cuisine,Ireland,Ahakista
La Salsa Cantina,Mexican cuisine,United States of America,Miracle Mile Shops
Eataly Las Vegas at Park MGM,Italian cuisine,United States of America,Park MGM
Lavo Italian Restaurant & Lounge,Italian cuisine,United States of America,The Palazzo
Cocina Cucamonga Mexican Grill,Mexican cuisine,United States of America,Disney California Adventure
