col0,col1,col2
Shimogamo Shrine,Nagare-zukuri,Sakyō-ku
Yasaka Shrine,Gion construction,Higashiyama-ku
Asakusa Shrine,Ishi-no-ma-zukuri,Asakusa
Shiogama Jinja,Nagare-zukuri,Shiogama
Fujisan Hongū Sengen Taisha,Asama style,Fujinomiya
Ise Grand Shrine,Shinmei-zukuri,Ise
Nikkō Tōshō-gū,Ishi-no-ma-zukuri,Nikkō
Nezu Shrine,Ishi-no-ma-zukuri,Bunkyō-ku
Meiji Shrine,Nagare-zukuri,Shibuya
Tokorozawa Shinmei Shrine,Shinmei-zukuri,Tokorozawa
Tōzan Shrine,Irimoya,Saga Prefecture
Omura Shrine,Nagare-zukuri,Kōchi Prefecture
Hakuto Jinja,Nagare-zukuri,Tottori Prefecture
Izumo-taisha,Taisha-zukuri,Shimane Prefecture
Taga-taisha,Taisha-zukuri,Shiga Prefecture
Mishima Taisha,Nagare-zukuri,Shizuoka Prefecture
Ikoma Jinja,Kasuga-zukuri,Nara Prefecture
Tatsuta Shrine,Kasuga-zukuri,Nara Prefecture
Ōyamato Shrine,Kasuga-zukuri,Nara Prefecture
Niukawakami Shrine,Nagare-zukuri,Nara Prefecture
