col0,col1,col2
Nara Prefectural Library and Information Center,Nara Prefecture,Nara
Kanagawa Prefectural Kawasaki Library,Kanagawa Prefecture,Kawasaki
Fukushima Prefectural Library,Fukushima Prefecture,Fukushima
Aomori Prefectural Library,Aomori Prefecture,Aomori
Nagano Prefectural Library,Nagano Prefecture,Nagano
Saitama Prefectural Kuki Library,Saitama Prefecture,Kuki
Miyagi Prefectural Library,Miyagi Prefecture,Sendai
Gifu Prefectural Library,Gifu Prefecture,Gifu
Fukui Prefectural Wakasa Library & Life-Long Learning Center,Fukui Prefecture,Obama
Saitama Prefectural Kumagaya Library,Saitama Prefecture,Kumagaya
Hiroshima Prefectural Library,Hiroshima Prefecture,Hiroshima
Akita Prefectural Library,Akita Prefecture,Akita
Ashikaga Municipal Library,Ashikaga,Ashikaga
