col0,col1,col2
Corfu International Airport,Corfu,1937-01-01
Heraklion International Airport,Crete,1937-01-01
Islay Airport,Islay,1940-01-01
Baden Airport,Baden Airpark,1996-01-01
"Kristiansund Airport, Kvernberget",Nordlandet,1970-01-01
Owen Roberts International Airport,Grand Cayman,1954-01-01
Anglesey Airport,Anglesey,1941-02-13
Zakynthos International Airport,Zakynthos,1972-01-01
Sitia Public Airport,Crete,1984-01-01
Heringsdorf Airport,Usedom,1925-01-01
Mytilene International Airport,Lesbos,1932-01-01
Samos International Airport,Samos,1963-01-01
Santorini (Thira) National Airport,Santorini,1972-01-01
"Haugesund Airport, Karmøy",Karmøy,1975-01-01
"Honningsvåg Airport, Valan",Magerøya,1977-01-01
Kahului Airport,Maui,1948-01-01
Floyd Bennett Field,Barren Island,1931-05-23
Faa'a International Airport,Tahiti,1961-10-16
Gothenburg City Airport,Hisingen,1940-01-01
