col0,col1,col2
Buddy & Mary McCluskey,Buddy McCluskey,Argentina
DNA Songs,David Musumeci,Australia
Vanda & Young,George Young,Australia
Roberto Carlos-Erasmo Carlos,Roberto Carlos,Brazil
TMS,Tom Barnes,United Kingdom
Jimmy Campbell and Reg Connelly,Jimmy Campbell,United Kingdom
Biffco,Richard Stannard,United Kingdom
Stock Aitken Waterman,Pete Waterman,United Kingdom
Vline Buggy,Liliane Konyn,France
Jil et Jan,Gilbert Guenet,France
Bolland & Bolland,Rob Bolland,Netherlands
Guido and Maurizio De Angelis,Guido De Angelis,Italy
Mattman & Robin,Mattias Per Larsson,Sweden
Twin,Joacim Persson,Sweden
Rob'n'Raz,Rasmus Lindvall,Sweden
The Jackie Boyz,Carlos Battey,United States of America
The Poindexter Brothers,Robert Poindexter,United States of America
Betty & Beverly Prudhomme,Betty Prudhomme,United States of America
Foster & McElroy,Denzil Foster,United States of America
