col0,col1,col2,col3
Kaliningrad Urban Okrug,Kaliningrad,Russia,475056
Tolyatti Urban Okrug,Tolyatti,Russia,710567
Samara Urban Okrug,Samara,Russia,1163440
Kedrovy Urban Okrug,"Kedrovy, Yemelyanovsky District, Krasnoyarsk Krai",Russia,5450
Progress Urban Okrug,Progress,Russia,11788
Armyansk Urban Okrug,Armyansk,Russia,24151
Municipal Formation of the City of Makhnyovo,Makhnyovo,Russia,5830
Yuzhno-Sukhokumsk Urban Okrug,Yuzhno-Sukhokumsk,Russia,10611
Sharypovo Urban Okrug,Sharypovo,Russia,46603
Frolovo Urban Okrug,Frolovo,Russia,36951
Tulun Urban Okrug,Tulun,Russia,41640
Tayga Urban Okrug,Tayga,Russia,25363
Sterlitamak Urban Okrug,Sterlitamak,Russia,279626
Spassk-Dalny Urban Okrug,Spassk-Dalny,Russia,40717
